session_id,user_id,timestamp,item_id,interaction_type,device_type,country
S000547,U0547,2025-05-20 11:39:46.487864,P001,click,desktop,DE
S000547,U0547,2025-05-20 11:40:16.487864,P020,click,desktop,UK
S000547,U0547,2025-05-20 11:40:46.487864,P001,purchase,mobile,JP
S000547,U0547,2025-05-20 11:41:16.487864,P020,view,tablet,CA
S000547,U0547,2025-05-20 11:41:46.487864,P019,purchase,tablet,US
S000547,U0547,2025-05-20 11:42:16.487864,P018,view,tablet,CA
S000547,U0547,2025-05-20 11:42:46.487864,P003,add_to_cart,mobile,IN
S000548,U0548,2025-05-08 03:10:25.487864,P019,click,tablet,DE
S000548,U0548,2025-05-08 03:10:55.487864,P018,purchase,tablet,JP
S000548,U0548,2025-05-08 03:11:25.487864,P017,add_to_cart,desktop,UK
S000548,U0548,2025-05-08 03:11:55.487864,P016,add_to_cart,mobile,CA
S000548,U0548,2025-05-08 03:12:25.487864,P015,purchase,tablet,US
S000548,U0548,2025-05-08 03:12:55.487864,P016,purchase,mobile,CA
S000548,U0548,2025-05-08 03:13:25.487864,P002,view,desktop,US
S000548,U0548,2025-05-08 03:13:55.487864,P003,purchase,desktop,AU
S000548,U0548,2025-05-08 03:14:25.487864,P014,purchase,mobile,CA
S000548,U0548,2025-05-08 03:14:55.487864,P013,view,desktop,JP
S000549,U0549,2025-05-09 13:29:03.487864,P012,click,mobile,IN
S000549,U0549,2025-05-09 13:29:33.487864,P011,view,tablet,FR
S000549,U0549,2025-05-09 13:30:03.487864,P012,view,mobile,UK
S000550,U0550,2025-05-16 13:08:58.487864,P017,view,mobile,US
S000550,U0550,2025-05-16 13:09:28.487864,P018,purchase,desktop,FR
S000550,U0550,2025-05-16 13:09:58.487864,P017,purchase,desktop,UK
S000550,U0550,2025-05-16 13:10:28.487864,P014,purchase,desktop,FR
S000551,U0551,2025-05-20 12:06:48.487864,P016,view,desktop,JP
S000551,U0551,2025-05-20 12:07:18.487864,P017,purchase,desktop,FR
S000551,U0551,2025-05-20 12:07:48.487864,P016,view,mobile,CA
S000551,U0551,2025-05-20 12:08:18.487864,P017,click,mobile,AU
S000551,U0551,2025-05-20 12:08:48.487864,P016,add_to_cart,tablet,JP
S000551,U0551,2025-05-20 12:09:18.487864,P015,click,desktop,AU
S000552,U0552,2025-05-29 01:10:01.487864,P006,add_to_cart,desktop,JP
S000552,U0552,2025-05-29 01:10:31.487864,P005,click,mobile,DE
S000552,U0552,2025-05-29 01:11:01.487864,P004,add_to_cart,mobile,JP
S000552,U0552,2025-05-29 01:11:31.487864,P019,add_to_cart,tablet,UK
S000552,U0552,2025-05-29 01:12:01.487864,P020,view,mobile,AU
S000552,U0552,2025-05-29 01:12:31.487864,P017,add_to_cart,tablet,AU
S000552,U0552,2025-05-29 01:13:01.487864,P003,add_to_cart,mobile,CA
S000552,U0552,2025-05-29 01:13:31.487864,P002,add_to_cart,desktop,JP
S000553,U0553,2025-05-11 17:27:20.487864,P017,add_to_cart,desktop,DE
S000553,U0553,2025-05-11 17:27:50.487864,P014,purchase,mobile,UK
S000553,U0553,2025-05-11 17:28:20.487864,P013,purchase,mobile,US
S000553,U0553,2025-05-11 17:28:50.487864,P005,add_to_cart,tablet,AU
S000554,U0554,2025-05-15 12:40:38.487864,P011,add_to_cart,mobile,DE
S000554,U0554,2025-05-15 12:41:08.487864,P010,purchase,mobile,FR
S000554,U0554,2025-05-15 12:41:38.487864,P011,purchase,mobile,JP
S000554,U0554,2025-05-15 12:42:08.487864,P004,purchase,desktop,UK
S000555,U0555,2025-05-04 21:24:08.487864,P006,view,desktop,JP
S000555,U0555,2025-05-04 21:24:38.487864,P016,add_to_cart,tablet,CA
S000555,U0555,2025-05-04 21:25:08.487864,P017,add_to_cart,mobile,AU
S000555,U0555,2025-05-04 21:25:38.487864,P016,purchase,tablet,IN
S000555,U0555,2025-05-04 21:26:08.487864,P015,add_to_cart,tablet,UK
S000555,U0555,2025-05-04 21:26:38.487864,P016,add_to_cart,tablet,IN
S000555,U0555,2025-05-04 21:27:08.487864,P015,view,tablet,JP
S000555,U0555,2025-05-04 21:27:38.487864,P016,click,desktop,AU
S000555,U0555,2025-05-04 21:28:08.487864,P015,purchase,tablet,DE
S000555,U0555,2025-05-04 21:28:38.487864,P016,purchase,tablet,IN
S000556,U0556,2025-05-19 18:32:58.487864,P017,purchase,tablet,US
S000556,U0556,2025-05-19 18:33:28.487864,P001,view,desktop,AU
S000556,U0556,2025-05-19 18:33:58.487864,P020,view,mobile,CA
S000556,U0556,2025-05-19 18:34:28.487864,P015,purchase,mobile,DE
S000556,U0556,2025-05-19 18:34:58.487864,P014,purchase,tablet,IN
S000556,U0556,2025-05-19 18:35:28.487864,P015,add_to_cart,desktop,CA
S000556,U0556,2025-05-19 18:35:58.487864,P019,purchase,desktop,IN
S000556,U0556,2025-05-19 18:36:28.487864,P018,purchase,mobile,US
S000556,U0556,2025-05-19 18:36:58.487864,P019,add_to_cart,mobile,UK
S000556,U0556,2025-05-19 18:37:28.487864,P020,click,desktop,CA
S000557,U0557,2025-05-24 07:40:44.487864,P007,add_to_cart,tablet,UK
S000557,U0557,2025-05-24 07:41:14.487864,P008,add_to_cart,tablet,US
S000557,U0557,2025-05-24 07:41:44.487864,P014,purchase,mobile,JP
S000557,U0557,2025-05-24 07:42:14.487864,P013,add_to_cart,tablet,AU
S000558,U0558,2025-05-30 14:18:04.487864,P006,add_to_cart,tablet,DE
S000558,U0558,2025-05-30 14:18:34.487864,P007,purchase,tablet,JP
S000558,U0558,2025-05-30 14:19:04.487864,P008,view,desktop,UK
S000558,U0558,2025-05-30 14:19:34.487864,P007,add_to_cart,mobile,UK
S000559,U0559,2025-05-08 13:09:03.487864,P012,purchase,desktop,JP
S000559,U0559,2025-05-08 13:09:33.487864,P017,purchase,tablet,IN
S000559,U0559,2025-05-08 13:10:03.487864,P016,click,desktop,FR
S000560,U0560,2025-05-13 23:46:44.487864,P011,view,tablet,FR
S000560,U0560,2025-05-13 23:47:14.487864,P010,purchase,mobile,UK
S000560,U0560,2025-05-13 23:47:44.487864,P011,click,mobile,AU
S000560,U0560,2025-05-13 23:48:14.487864,P010,add_to_cart,mobile,DE
S000560,U0560,2025-05-13 23:48:44.487864,P009,view,mobile,FR
S000560,U0560,2025-05-13 23:49:14.487864,P012,add_to_cart,desktop,IN
S000560,U0560,2025-05-13 23:49:44.487864,P013,purchase,mobile,US
S000560,U0560,2025-05-13 23:50:14.487864,P012,view,mobile,JP
S000560,U0560,2025-05-13 23:50:44.487864,P013,purchase,desktop,UK
S000561,U0561,2025-05-30 05:23:57.487864,P007,click,tablet,UK
S000561,U0561,2025-05-30 05:24:27.487864,P006,add_to_cart,tablet,US
S000561,U0561,2025-05-30 05:24:57.487864,P005,purchase,desktop,UK
S000561,U0561,2025-05-30 05:25:27.487864,P004,add_to_cart,mobile,JP
S000561,U0561,2025-05-30 05:25:57.487864,P008,view,desktop,FR
S000561,U0561,2025-05-30 05:26:27.487864,P020,purchase,tablet,IN
S000561,U0561,2025-05-30 05:26:57.487864,P008,add_to_cart,mobile,CA
S000561,U0561,2025-05-30 05:27:27.487864,P007,view,desktop,CA
S000562,U0562,2025-05-19 09:33:22.487864,P012,purchase,tablet,JP
S000562,U0562,2025-05-19 09:33:52.487864,P012,view,tablet,AU
S000562,U0562,2025-05-19 09:34:22.487864,P017,purchase,mobile,JP
S000562,U0562,2025-05-19 09:34:52.487864,P018,click,tablet,AU
S000562,U0562,2025-05-19 09:35:22.487864,P015,add_to_cart,mobile,IN
S000562,U0562,2025-05-19 09:35:52.487864,P016,view,tablet,FR
S000562,U0562,2025-05-19 09:36:22.487864,P015,view,mobile,JP
S000562,U0562,2025-05-19 09:36:52.487864,P012,view,tablet,JP
S000563,U0563,2025-05-05 10:43:03.487864,P015,add_to_cart,mobile,IN
S000563,U0563,2025-05-05 10:43:33.487864,P016,add_to_cart,tablet,FR
S000563,U0563,2025-05-05 10:44:03.487864,P015,purchase,tablet,DE
S000563,U0563,2025-05-05 10:44:33.487864,P014,click,desktop,JP
S000563,U0563,2025-05-05 10:45:03.487864,P013,add_to_cart,tablet,UK
S000563,U0563,2025-05-05 10:45:33.487864,P012,purchase,desktop,AU
S000563,U0563,2025-05-05 10:46:03.487864,P019,add_to_cart,desktop,AU
S000564,U0564,2025-05-31 03:04:09.487864,P004,purchase,tablet,DE
S000564,U0564,2025-05-31 03:04:39.487864,P005,add_to_cart,mobile,DE
S000564,U0564,2025-05-31 03:05:09.487864,P004,add_to_cart,tablet,DE
S000564,U0564,2025-05-31 03:05:39.487864,P005,add_to_cart,tablet,AU
S000564,U0564,2025-05-31 03:06:09.487864,P006,purchase,tablet,DE
S000564,U0564,2025-05-31 03:06:39.487864,P005,add_to_cart,desktop,US
S000565,U0565,2025-05-11 10:51:05.487864,P010,click,desktop,AU
S000565,U0565,2025-05-11 10:51:35.487864,P008,add_to_cart,mobile,US
S000565,U0565,2025-05-11 10:52:05.487864,P007,click,mobile,IN
S000565,U0565,2025-05-11 10:52:35.487864,P017,add_to_cart,tablet,FR
S000565,U0565,2025-05-11 10:53:05.487864,P018,add_to_cart,desktop,FR
S000565,U0565,2025-05-11 10:53:35.487864,P017,click,tablet,IN
S000566,U0566,2025-05-13 09:34:48.487864,P020,view,desktop,JP
S000566,U0566,2025-05-13 09:35:18.487864,P019,view,tablet,UK
S000566,U0566,2025-05-13 09:35:48.487864,P012,purchase,desktop,FR
S000566,U0566,2025-05-13 09:36:18.487864,P013,view,tablet,AU
S000566,U0566,2025-05-13 09:36:48.487864,P012,click,mobile,IN
S000566,U0566,2025-05-13 09:37:18.487864,P009,add_to_cart,desktop,FR
S000566,U0566,2025-05-13 09:37:48.487864,P008,view,mobile,CA
S000567,U0567,2025-05-30 14:18:30.487864,P006,click,tablet,JP
S000567,U0567,2025-05-30 14:19:00.487864,P007,add_to_cart,tablet,DE
S000567,U0567,2025-05-30 14:19:30.487864,P006,add_to_cart,tablet,DE
S000567,U0567,2025-05-30 14:20:00.487864,P002,click,mobile,AU
S000567,U0567,2025-05-30 14:20:30.487864,P001,view,tablet,UK
S000567,U0567,2025-05-30 14:21:00.487864,P009,view,tablet,DE
S000567,U0567,2025-05-30 14:21:30.487864,P010,view,tablet,JP
S000567,U0567,2025-05-30 14:22:00.487864,P011,view,mobile,JP
S000567,U0567,2025-05-30 14:22:30.487864,P012,view,mobile,CA
S000568,U0568,2025-05-27 07:19:33.487864,P020,purchase,tablet,JP
S000568,U0568,2025-05-27 07:20:03.487864,P010,purchase,tablet,AU
S000568,U0568,2025-05-27 07:20:33.487864,P016,add_to_cart,mobile,DE
S000568,U0568,2025-05-27 07:21:03.487864,P017,add_to_cart,mobile,JP
S000568,U0568,2025-05-27 07:21:33.487864,P016,purchase,tablet,FR
S000569,U0569,2025-05-25 12:10:28.487864,P001,purchase,desktop,UK
S000569,U0569,2025-05-25 12:10:58.487864,P020,view,tablet,UK
S000569,U0569,2025-05-25 12:11:28.487864,P019,purchase,tablet,UK
S000569,U0569,2025-05-25 12:11:58.487864,P020,purchase,tablet,FR
S000569,U0569,2025-05-25 12:12:28.487864,P019,purchase,mobile,UK
S000570,U0570,2025-05-27 08:30:55.487864,P012,add_to_cart,desktop,AU
S000570,U0570,2025-05-27 08:31:25.487864,P019,view,tablet,FR
S000570,U0570,2025-05-27 08:31:55.487864,P020,click,desktop,AU
S000570,U0570,2025-05-27 08:32:25.487864,P001,view,tablet,IN
S000570,U0570,2025-05-27 08:32:55.487864,P002,click,tablet,CA
S000570,U0570,2025-05-27 08:33:25.487864,P003,click,desktop,IN
S000570,U0570,2025-05-27 08:33:55.487864,P004,add_to_cart,mobile,FR
S000570,U0570,2025-05-27 08:34:25.487864,P004,click,desktop,AU
S000570,U0570,2025-05-27 08:34:55.487864,P003,click,tablet,AU
S000570,U0570,2025-05-27 08:35:25.487864,P002,view,mobile,CA
S000571,U0571,2025-05-12 18:59:46.487864,P001,view,desktop,AU
S000571,U0571,2025-05-12 19:00:16.487864,P020,add_to_cart,tablet,UK
S000571,U0571,2025-05-12 19:00:46.487864,P001,click,tablet,CA
S000571,U0571,2025-05-12 19:01:16.487864,P020,click,tablet,US
S000571,U0571,2025-05-12 19:01:46.487864,P019,purchase,tablet,AU
S000571,U0571,2025-05-12 19:02:16.487864,P020,click,mobile,JP
S000571,U0571,2025-05-12 19:02:46.487864,P019,click,tablet,CA
S000571,U0571,2025-05-12 19:03:16.487864,P020,click,mobile,JP
S000571,U0571,2025-05-12 19:03:46.487864,P019,purchase,mobile,JP
S000571,U0571,2025-05-12 19:04:16.487864,P010,add_to_cart,tablet,JP
S000572,U0572,2025-06-01 04:16:43.487864,P005,purchase,mobile,UK
S000572,U0572,2025-06-01 04:17:13.487864,P004,add_to_cart,tablet,IN
S000572,U0572,2025-06-01 04:17:43.487864,P005,add_to_cart,desktop,FR
S000572,U0572,2025-06-01 04:18:13.487864,P013,purchase,desktop,JP
S000572,U0572,2025-06-01 04:18:43.487864,P014,purchase,tablet,JP
S000572,U0572,2025-06-01 04:19:13.487864,P013,purchase,desktop,CA
S000573,U0573,2025-05-05 18:08:03.487864,P019,add_to_cart,mobile,JP
S000573,U0573,2025-05-05 18:08:33.487864,P018,add_to_cart,mobile,IN
S000573,U0573,2025-05-05 18:09:03.487864,P004,add_to_cart,desktop,JP
S000573,U0573,2025-05-05 18:09:33.487864,P005,click,desktop,AU
S000573,U0573,2025-05-05 18:10:03.487864,P013,add_to_cart,mobile,IN
S000573,U0573,2025-05-05 18:10:33.487864,P014,view,mobile,FR
S000573,U0573,2025-05-05 18:11:03.487864,P015,purchase,tablet,JP
S000574,U0574,2025-05-05 02:52:48.487864,P011,click,mobile,FR
S000574,U0574,2025-05-05 02:53:18.487864,P010,view,mobile,IN
S000574,U0574,2025-05-05 02:53:48.487864,P004,view,mobile,AU
S000574,U0574,2025-05-05 02:54:18.487864,P005,view,desktop,FR
S000574,U0574,2025-05-05 02:54:48.487864,P004,click,desktop,JP
S000574,U0574,2025-05-05 02:55:18.487864,P003,add_to_cart,desktop,FR
S000575,U0575,2025-05-10 23:45:11.487864,P002,click,mobile,FR
S000575,U0575,2025-05-10 23:45:41.487864,P001,purchase,desktop,UK
S000575,U0575,2025-05-10 23:46:11.487864,P013,purchase,desktop,FR
S000575,U0575,2025-05-10 23:46:41.487864,P003,view,mobile,FR
S000576,U0576,2025-05-15 23:11:42.487864,P003,view,desktop,FR
S000576,U0576,2025-05-15 23:12:12.487864,P002,click,tablet,CA
S000576,U0576,2025-05-15 23:12:42.487864,P017,add_to_cart,mobile,UK
S000576,U0576,2025-05-15 23:13:12.487864,P011,add_to_cart,desktop,IN
S000577,U0577,2025-05-09 14:07:22.487864,P002,purchase,desktop,US
S000577,U0577,2025-05-09 14:07:52.487864,P012,view,mobile,DE
S000577,U0577,2025-05-09 14:08:22.487864,P011,add_to_cart,desktop,DE
S000578,U0578,2025-05-28 14:08:00.487864,P010,click,mobile,IN
S000578,U0578,2025-05-28 14:08:30.487864,P009,view,mobile,JP
S000578,U0578,2025-05-28 14:09:00.487864,P002,add_to_cart,desktop,JP
S000578,U0578,2025-05-28 14:09:30.487864,P001,add_to_cart,desktop,IN
S000578,U0578,2025-05-28 14:10:00.487864,P020,click,tablet,DE
S000578,U0578,2025-05-28 14:10:30.487864,P001,click,mobile,US
S000578,U0578,2025-05-28 14:11:00.487864,P020,click,mobile,US
S000578,U0578,2025-05-28 14:11:30.487864,P001,purchase,mobile,US
S000579,U0579,2025-05-27 05:54:52.487864,P018,purchase,tablet,AU
S000579,U0579,2025-05-27 05:55:22.487864,P007,view,tablet,US
S000579,U0579,2025-05-27 05:55:52.487864,P006,add_to_cart,tablet,UK
S000579,U0579,2025-05-27 05:56:22.487864,P005,view,mobile,FR
S000579,U0579,2025-05-27 05:56:52.487864,P004,add_to_cart,mobile,JP
S000579,U0579,2025-05-27 05:57:22.487864,P005,click,desktop,DE
S000579,U0579,2025-05-27 05:57:52.487864,P006,add_to_cart,mobile,FR
S000579,U0579,2025-05-27 05:58:22.487864,P005,click,mobile,AU
S000580,U0580,2025-05-21 23:10:21.487864,P012,purchase,tablet,UK
S000580,U0580,2025-05-21 23:10:51.487864,P013,view,mobile,UK
S000580,U0580,2025-05-21 23:11:21.487864,P010,add_to_cart,desktop,DE
S000580,U0580,2025-05-21 23:11:51.487864,P011,view,mobile,AU
S000580,U0580,2025-05-21 23:12:21.487864,P008,view,mobile,CA
S000580,U0580,2025-05-21 23:12:51.487864,P009,click,desktop,US
S000580,U0580,2025-05-21 23:13:21.487864,P008,view,mobile,US
S000580,U0580,2025-05-21 23:13:51.487864,P012,view,desktop,UK
S000580,U0580,2025-05-21 23:14:21.487864,P011,click,mobile,UK
S000581,U0581,2025-05-12 02:18:03.487864,P010,add_to_cart,desktop,UK
S000581,U0581,2025-05-12 02:18:33.487864,P011,click,mobile,US
S000581,U0581,2025-05-12 02:19:03.487864,P010,add_to_cart,desktop,UK
S000581,U0581,2025-05-12 02:19:33.487864,P009,purchase,mobile,FR
S000581,U0581,2025-05-12 02:20:03.487864,P010,view,desktop,CA
S000581,U0581,2025-05-12 02:20:33.487864,P011,purchase,desktop,AU
S000582,U0582,2025-05-15 21:34:30.487864,P001,click,tablet,DE
S000582,U0582,2025-05-15 21:35:00.487864,P004,add_to_cart,tablet,US
S000582,U0582,2025-05-15 21:35:30.487864,P003,view,tablet,IN
S000582,U0582,2025-05-15 21:36:00.487864,P019,click,tablet,DE
S000582,U0582,2025-05-15 21:36:30.487864,P018,view,desktop,DE
S000582,U0582,2025-05-15 21:37:00.487864,P017,add_to_cart,mobile,CA
S000582,U0582,2025-05-15 21:37:30.487864,P018,add_to_cart,desktop,AU
S000582,U0582,2025-05-15 21:38:00.487864,P016,purchase,mobile,DE
S000582,U0582,2025-05-15 21:38:30.487864,P015,view,mobile,CA
S000583,U0583,2025-05-10 00:26:27.487864,P003,view,mobile,FR
S000583,U0583,2025-05-10 00:26:57.487864,P020,add_to_cart,tablet,JP
S000583,U0583,2025-05-10 00:27:27.487864,P001,view,tablet,UK
S000583,U0583,2025-05-10 00:27:57.487864,P002,click,mobile,FR
S000583,U0583,2025-05-10 00:28:27.487864,P013,purchase,mobile,AU
S000583,U0583,2025-05-10 00:28:57.487864,P019,add_to_cart,tablet,US
S000583,U0583,2025-05-10 00:29:27.487864,P004,purchase,desktop,CA
S000583,U0583,2025-05-10 00:29:57.487864,P005,click,desktop,FR
S000583,U0583,2025-05-10 00:30:27.487864,P006,add_to_cart,tablet,US
S000584,U0584,2025-05-14 00:09:37.487864,P009,click,desktop,DE
S000584,U0584,2025-05-14 00:10:07.487864,P010,add_to_cart,desktop,DE
S000584,U0584,2025-05-14 00:10:37.487864,P020,add_to_cart,tablet,DE
S000584,U0584,2025-05-14 00:11:07.487864,P019,click,mobile,AU
S000584,U0584,2025-05-14 00:11:37.487864,P018,view,mobile,FR
S000585,U0585,2025-05-03 23:46:58.487864,P019,click,desktop,IN
S000585,U0585,2025-05-03 23:47:28.487864,P020,purchase,desktop,CA
S000585,U0585,2025-05-03 23:47:58.487864,P001,view,mobile,CA
S000585,U0585,2025-05-03 23:48:28.487864,P018,add_to_cart,tablet,CA
S000585,U0585,2025-05-03 23:48:58.487864,P019,view,mobile,DE
S000585,U0585,2025-05-03 23:49:28.487864,P011,click,tablet,UK
S000585,U0585,2025-05-03 23:49:58.487864,P012,add_to_cart,desktop,IN
S000585,U0585,2025-05-03 23:50:28.487864,P011,purchase,desktop,IN
S000585,U0585,2025-05-03 23:50:58.487864,P010,view,tablet,DE
S000586,U0586,2025-05-18 20:35:03.487864,P012,purchase,mobile,FR
S000586,U0586,2025-05-18 20:35:33.487864,P011,click,mobile,FR
S000586,U0586,2025-05-18 20:36:03.487864,P010,add_to_cart,desktop,AU
S000586,U0586,2025-05-18 20:36:33.487864,P004,view,tablet,DE
S000586,U0586,2025-05-18 20:37:03.487864,P003,view,desktop,US
S000586,U0586,2025-05-18 20:37:33.487864,P002,view,desktop,IN
S000586,U0586,2025-05-18 20:38:03.487864,P001,add_to_cart,desktop,DE
S000586,U0586,2025-05-18 20:38:33.487864,P019,add_to_cart,tablet,FR
S000586,U0586,2025-05-18 20:39:03.487864,P018,view,mobile,US
S000587,U0587,2025-05-21 18:47:38.487864,P011,add_to_cart,tablet,DE
S000587,U0587,2025-05-21 18:48:08.487864,P020,view,desktop,JP
S000587,U0587,2025-05-21 18:48:38.487864,P001,view,desktop,JP
S000587,U0587,2025-05-21 18:49:08.487864,P004,add_to_cart,desktop,IN
S000588,U0588,2025-05-17 02:26:17.487864,P013,view,desktop,FR
S000588,U0588,2025-05-17 02:26:47.487864,P012,add_to_cart,mobile,FR
S000588,U0588,2025-05-17 02:27:17.487864,P018,purchase,desktop,CA
S000588,U0588,2025-05-17 02:27:47.487864,P005,add_to_cart,tablet,AU
S000588,U0588,2025-05-17 02:28:17.487864,P004,click,mobile,IN
S000588,U0588,2025-05-17 02:28:47.487864,P005,click,tablet,DE
S000588,U0588,2025-05-17 02:29:17.487864,P004,add_to_cart,mobile,JP
S000589,U0589,2025-05-26 05:45:54.487864,P007,view,mobile,FR
S000589,U0589,2025-05-26 05:46:24.487864,P008,add_to_cart,mobile,FR
S000589,U0589,2025-05-26 05:46:54.487864,P007,click,mobile,CA
S000589,U0589,2025-05-26 05:47:24.487864,P006,purchase,tablet,JP
S000589,U0589,2025-05-26 05:47:54.487864,P007,click,mobile,FR
S000589,U0589,2025-05-26 05:48:24.487864,P008,view,mobile,FR
S000590,U0590,2025-05-16 17:25:16.487864,P008,add_to_cart,desktop,UK
S000590,U0590,2025-05-16 17:25:46.487864,P010,click,desktop,JP
S000590,U0590,2025-05-16 17:26:16.487864,P011,purchase,tablet,JP
S000590,U0590,2025-05-16 17:26:46.487864,P012,add_to_cart,mobile,US
S000591,U0591,2025-05-06 07:39:02.487864,P013,click,tablet,CA
S000591,U0591,2025-05-06 07:39:32.487864,P013,add_to_cart,desktop,IN
S000591,U0591,2025-05-06 07:40:02.487864,P014,click,tablet,UK
S000591,U0591,2025-05-06 07:40:32.487864,P013,add_to_cart,desktop,AU
S000591,U0591,2025-05-06 07:41:02.487864,P014,add_to_cart,tablet,US
S000592,U0592,2025-05-09 10:52:39.487864,P004,view,desktop,US
S000592,U0592,2025-05-09 10:53:09.487864,P005,click,desktop,UK
S000592,U0592,2025-05-09 10:53:39.487864,P004,click,tablet,DE
S000593,U0593,2025-05-22 08:27:36.487864,P011,add_to_cart,desktop,UK
S000593,U0593,2025-05-22 08:28:06.487864,P010,click,tablet,DE
S000593,U0593,2025-05-22 08:28:36.487864,P020,purchase,mobile,JP
S000593,U0593,2025-05-22 08:29:06.487864,P003,view,desktop,CA
S000593,U0593,2025-05-22 08:29:36.487864,P004,purchase,desktop,JP
S000593,U0593,2025-05-22 08:30:06.487864,P005,click,desktop,US
S000593,U0593,2025-05-22 08:30:36.487864,P009,view,desktop,IN
S000593,U0593,2025-05-22 08:31:06.487864,P010,purchase,tablet,UK
S000593,U0593,2025-05-22 08:31:36.487864,P015,click,tablet,FR
S000593,U0593,2025-05-22 08:32:06.487864,P004,add_to_cart,desktop,AU
S000594,U0594,2025-05-03 15:16:21.487864,P016,purchase,desktop,UK
S000594,U0594,2025-05-03 15:16:51.487864,P015,purchase,tablet,JP
S000594,U0594,2025-05-03 15:17:21.487864,P014,click,mobile,CA
S000594,U0594,2025-05-03 15:17:51.487864,P017,add_to_cart,tablet,UK
S000594,U0594,2025-05-03 15:18:21.487864,P016,add_to_cart,mobile,US
S000594,U0594,2025-05-03 15:18:51.487864,P015,add_to_cart,mobile,CA
S000594,U0594,2025-05-03 15:19:21.487864,P017,view,desktop,CA
S000595,U0595,2025-05-08 06:53:41.487864,P017,view,desktop,AU
S000595,U0595,2025-05-08 06:54:11.487864,P016,click,desktop,FR
S000595,U0595,2025-05-08 06:54:41.487864,P015,add_to_cart,tablet,IN
S000595,U0595,2025-05-08 06:55:11.487864,P014,view,tablet,FR
S000595,U0595,2025-05-08 06:55:41.487864,P015,purchase,desktop,UK
S000595,U0595,2025-05-08 06:56:11.487864,P012,purchase,desktop,IN
S000596,U0596,2025-05-19 13:43:31.487864,P002,add_to_cart,desktop,AU
S000596,U0596,2025-05-19 13:44:01.487864,P003,view,desktop,FR
S000596,U0596,2025-05-19 13:44:31.487864,P018,add_to_cart,desktop,US
S000596,U0596,2025-05-19 13:45:01.487864,P019,click,tablet,JP
S000596,U0596,2025-05-19 13:45:31.487864,P020,add_to_cart,desktop,DE
S000597,U0597,2025-05-16 04:26:56.487864,P005,click,mobile,AU
S000597,U0597,2025-05-16 04:27:26.487864,P006,view,desktop,IN
S000597,U0597,2025-05-16 04:27:56.487864,P007,click,mobile,JP
S000597,U0597,2025-05-16 04:28:26.487864,P008,view,tablet,UK
S000597,U0597,2025-05-16 04:28:56.487864,P007,add_to_cart,mobile,CA
S000597,U0597,2025-05-16 04:29:26.487864,P008,view,tablet,CA
S000597,U0597,2025-05-16 04:29:56.487864,P007,purchase,desktop,IN
S000597,U0597,2025-05-16 04:30:26.487864,P008,click,desktop,AU
S000597,U0597,2025-05-16 04:30:56.487864,P020,click,desktop,UK
S000597,U0597,2025-05-16 04:31:26.487864,P001,purchase,mobile,US
S000598,U0598,2025-05-21 03:10:00.487864,P004,purchase,mobile,UK
S000598,U0598,2025-05-21 03:10:30.487864,P005,add_to_cart,tablet,JP
S000598,U0598,2025-05-21 03:11:00.487864,P003,view,desktop,JP
S000598,U0598,2025-05-21 03:11:30.487864,P004,add_to_cart,mobile,DE
S000598,U0598,2025-05-21 03:12:00.487864,P005,add_to_cart,mobile,US
S000599,U0599,2025-05-07 11:44:46.487864,P001,click,mobile,US
S000599,U0599,2025-05-07 11:45:16.487864,P002,purchase,mobile,DE
S000599,U0599,2025-05-07 11:45:46.487864,P001,purchase,tablet,JP
S000599,U0599,2025-05-07 11:46:16.487864,P017,purchase,mobile,IN
S000599,U0599,2025-05-07 11:46:46.487864,P016,view,tablet,US
S000600,U0600,2025-05-14 07:34:45.487864,P007,view,mobile,US
S000600,U0600,2025-05-14 07:35:15.487864,P006,purchase,mobile,IN
S000600,U0600,2025-05-14 07:35:45.487864,P007,add_to_cart,mobile,DE
S000600,U0600,2025-05-14 07:36:15.487864,P006,purchase,tablet,US
S000600,U0600,2025-05-14 07:36:45.487864,P004,purchase,desktop,JP
S000600,U0600,2025-05-14 07:37:15.487864,P003,view,mobile,DE
S000600,U0600,2025-05-14 07:37:45.487864,P014,add_to_cart,tablet,UK
S000600,U0600,2025-05-14 07:38:15.487864,P015,add_to_cart,desktop,CA
S000601,U0601,2025-05-20 05:24:47.487864,P006,add_to_cart,desktop,JP
S000601,U0601,2025-05-20 05:25:17.487864,P005,click,mobile,AU
S000601,U0601,2025-05-20 05:25:47.487864,P004,add_to_cart,mobile,AU
S000601,U0601,2025-05-20 05:26:17.487864,P003,purchase,mobile,IN
S000601,U0601,2025-05-20 05:26:47.487864,P002,add_to_cart,tablet,IN
S000601,U0601,2025-05-20 05:27:17.487864,P001,view,tablet,US
S000601,U0601,2025-05-20 05:27:47.487864,P002,add_to_cart,tablet,JP
S000602,U0602,2025-05-26 21:06:25.487864,P019,add_to_cart,tablet,UK
S000602,U0602,2025-05-26 21:06:55.487864,P020,click,desktop,FR
S000602,U0602,2025-05-26 21:07:25.487864,P001,view,mobile,AU
S000602,U0602,2025-05-26 21:07:55.487864,P002,purchase,mobile,IN
S000602,U0602,2025-05-26 21:08:25.487864,P001,add_to_cart,tablet,FR
S000602,U0602,2025-05-26 21:08:55.487864,P002,purchase,desktop,JP
S000602,U0602,2025-05-26 21:09:25.487864,P001,click,desktop,DE
